,teamWins1,teamWins2,teamWins3,teamWins4,teamLosses1,teamLosses2,teamLosses3,teamLosses4,teamStats00,teamStats10,teamStats20,teamStats30,teamStats01,teamStats11,teamStats21,teamStats31,teamStats02,teamStats12,teamStats22,teamStats32,teamStats03,teamStats13,teamStats23,teamStats33,teamStats04,teamStats14,teamStats24,teamStats34,teamStats05,teamStats15,teamStats25,teamStats35,teamStats06,teamStats16,teamStats26,teamStats36,teamStats07,teamStats17,teamStats27,teamStats37,teamStats08,teamStats18,teamStats28,teamStats38,teamStats09,teamStats19,teamStats29,teamStats39,choose_team,playerStats00,playerStats10,playerStats20,playerStats30,playerStats01,playerStats11,playerStats21,playerStats31,playerStats02,playerStats12,playerStats22,playerStats32,playerStats03,playerStats13,playerStats23,playerStats33,playerStats04,playerStats14,playerStats24,playerStats34,playerStats05,playerStats15,playerStats25,playerStats35,playerStats06,playerStats16,playerStats26,playerStats36,playerStats07,playerStats17,playerStats27,playerStats37,playerStats08,playerStats18,playerStats28,playerStats38,playerStats09,playerStats19,playerStats29,playerStats39,team_or_player,which_player,buy_item,money
68,0,0,0,0,0,0,0,0,33,34,35,35,35,38,37,37,40,32,36,33,31,38,38,35,32,32,35,27,36,36,32,31,36,35,37,35,36,38,36,36,33,31,30,38,33,38,32,32,2,8,10,12,10,8,9,8,6,11,8,6,9,10,6,4,11,6,9,7,9,11,5,7,7,6,7,9,15,11,10,11,5,8,4,12,11,7,7,9,7,1,1,6,10
69,0,0,0,0,0,0,0,0,34,30,30,31,36,40,36,32,35,35,33,30,37,34,40,35,35,33,33,28,33,39,37,32,36,33,37,34,36,36,33,34,33,35,35,34,35,31,39,39,2,8,5,12,8,9,10,12,14,8,13,8,9,11,11,10,9,7,8,8,9,6,7,10,16,13,10,11,10,13,6,8,8,7,7,8,8,6,11,5,16,1,1,6,10
70,0,0,0,0,0,0,0,0,40,29,35,33,38,35,33,31,30,41,34,34,33,32,34,28,34,36,31,33,33,37,36,36,37,37,36,27,37,35,35,33,39,32,37,35,36,40,31,34,2,8,9,10,4,5,7,12,10,7,10,11,7,9,13,10,10,11,10,8,6,6,11,9,5,12,8,9,12,8,5,8,10,11,9,13,7,10,5,13,13,1,1,6,10
71,0,0,0,0,0,0,0,0,30,38,35,33,35,33,38,36,37,34,30,36,33,32,36,36,33,35,33,38,35,33,30,28,37,35,30,37,36,36,36,30,35,38,36,34,34,36,36,29,2,6,14,7,10,12,10,5,7,5,4,9,9,6,6,7,11,10,9,5,9,8,3,11,10,4,9,5,11,10,6,16,7,11,9,6,4,10,9,12,10,1,1,6,10
72,0,0,0,0,0,0,0,0,38,39,34,33,31,33,35,36,36,34,36,32,37,32,32,33,33,41,33,35,39,37,39,36,34,34,35,30,35,38,34,36,33,37,34,31,36,42,32,33,2,4,10,10,8,10,6,6,12,6,6,15,9,12,7,4,11,6,7,5,8,14,7,13,9,8,7,9,7,11,8,8,10,15,9,6,5,13,7,6,6,1,1,6,10
73,0,0,0,0,0,0,0,0,33,34,29,35,34,28,31,36,38,35,38,34,35,31,37,36,35,32,37,37,38,34,38,35,34,37,36,32,32,39,37,29,33,35,37,36,30,32,35,37,2,6,8,6,8,7,8,10,11,9,10,13,6,7,13,6,15,15,6,15,10,13,11,10,10,10,11,13,8,7,15,6,9,8,5,3,9,11,5,5,12,1,1,6,10
74,0,0,0,0,0,0,0,0,36,34,38,34,36,36,37,33,37,32,34,33,32,36,35,37,34,37,36,36,36,32,35,38,36,35,36,33,39,34,37,39,34,36,35,38,39,36,35,35,2,13,11,10,11,4,11,9,7,14,10,9,10,8,7,6,12,8,10,9,11,7,10,9,10,10,9,13,9,7,4,13,14,11,7,9,7,10,5,8,10,1,1,6,10
75,0,0,0,0,0,0,0,0,32,36,35,34,35,34,35,38,38,37,31,32,35,33,35,34,33,35,34,36,33,35,34,33,32,32,35,34,31,39,34,30,40,35,35,36,32,35,36,33,2,14,7,4,4,9,6,9,10,11,6,8,5,8,11,12,8,7,11,5,11,13,15,10,6,8,12,6,8,9,15,10,6,18,7,8,10,6,6,10,8,1,1,6,10
76,0,0,0,0,0,0,0,0,37,33,31,33,37,34,34,35,35,36,37,27,34,36,36,34,37,33,36,38,34,38,37,33,38,33,33,37,38,35,33,32,37,32,36,31,35,42,39,32,2,9,9,12,10,6,13,6,6,10,11,12,9,8,7,12,8,12,8,8,11,8,10,8,8,9,6,10,5,9,7,9,5,11,17,5,11,10,11,9,12,1,1,6,10
77,0,0,0,0,0,0,0,0,37,35,38,36,39,39,30,31,35,37,34,38,33,35,33,36,39,36,37,35,38,34,29,34,32,31,32,38,34,31,34,34,31,34,32,34,36,38,35,32,2,14,14,8,9,4,4,11,7,8,12,7,5,6,6,9,10,14,9,11,9,6,13,15,5,6,7,3,8,8,8,11,7,6,7,8,5,14,11,11,9,1,1,6,10
78,0,0,0,0,0,0,0,0,32,38,39,34,34,28,34,30,36,32,37,31,35,32,37,33,31,46,38,29,38,32,39,35,35,34,33,40,35,35,33,35,32,34,34,33,29,38,37,34,2,10,8,12,11,11,7,4,9,11,15,7,10,13,13,6,15,8,7,9,7,8,8,10,12,8,3,15,7,10,7,7,7,8,10,6,7,13,10,6,12,1,1,6,10
79,0,0,0,0,0,0,0,0,36,36,36,33,35,40,38,32,35,39,36,32,31,39,36,31,40,33,28,35,40,33,38,33,36,33,36,33,39,36,35,38,36,34,37,33,39,34,36,44,2,5,11,10,7,9,8,5,3,12,9,8,7,4,6,10,10,4,10,5,6,10,8,5,8,12,10,8,12,10,11,9,6,7,8,3,9,10,10,7,9,1,1,6,10
80,0,0,0,0,0,0,0,0,40,37,34,39,32,35,35,34,35,34,30,31,34,37,39,39,37,37,28,33,40,35,39,32,31,35,34,33,34,33,32,34,32,36,32,37,38,37,34,34,2,6,16,3,10,7,7,11,11,6,7,9,5,12,15,8,10,3,7,9,4,9,9,11,13,10,6,7,9,5,8,7,8,7,10,7,7,8,8,11,9,1,1,6,10
81,0,0,0,0,0,0,0,0,34,32,36,34,34,28,31,40,34,35,37,30,34,34,35,35,31,31,34,31,35,39,38,32,38,34,32,39,41,40,32,35,35,31,29,33,41,34,38,36,2,6,3,6,7,11,5,9,7,6,12,9,10,7,13,11,7,11,6,8,11,15,7,4,8,4,10,12,7,11,3,9,6,11,11,12,5,13,5,9,11,1,1,6,10
82,0,0,0,0,0,0,0,0,32,32,35,35,36,40,40,34,37,29,34,38,34,35,36,37,29,35,36,32,35,32,34,28,38,42,36,35,37,35,32,34,34,32,33,34,36,39,34,43,2,12,12,5,10,11,11,6,14,5,10,5,12,13,8,12,5,5,5,7,5,10,12,9,8,10,14,11,10,9,3,6,8,7,9,9,7,5,3,7,11,1,1,6,10
83,0,0,0,0,0,0,0,0,35,32,34,30,33,38,33,33,32,35,36,33,28,32,37,29,35,29,35,32,31,36,33,36,39,36,36,32,42,28,35,36,32,29,34,33,32,39,30,37,2,9,9,5,14,7,6,10,5,3,11,4,11,7,9,6,9,10,6,12,13,8,6,9,6,9,7,7,9,12,4,6,11,8,10,13,6,12,6,5,12,1,1,6,10
84,0,0,0,0,0,0,0,0,35,40,34,37,32,32,40,37,38,32,35,33,39,35,29,32,35,39,36,32,32,33,34,34,33,32,36,38,37,38,33,35,33,39,34,39,40,35,30,32,2,8,4,11,12,13,12,11,8,5,6,11,9,5,7,10,5,9,11,6,5,15,11,8,9,9,11,7,8,5,6,7,10,5,9,8,9,7,6,15,8,1,1,6,10
85,0,0,0,0,0,0,0,0,30,34,39,35,34,36,27,34,33,33,33,36,36,34,33,32,37,32,36,33,34,41,32,39,40,34,36,38,30,34,31,35,35,39,34,34,35,34,36,36,2,12,9,8,8,4,7,3,6,7,11,6,8,6,6,12,11,14,5,6,7,6,9,7,6,10,6,11,10,6,9,5,7,9,3,10,9,8,12,8,8,1,1,6,10
86,0,0,0,0,0,0,0,0,30,31,36,28,40,29,33,38,38,33,34,34,38,33,37,36,35,37,36,37,37,36,37,33,33,32,33,37,30,39,35,31,39,32,42,37,35,31,35,29,2,13,11,3,4,8,13,8,7,9,7,10,9,7,6,8,14,11,6,6,10,17,3,5,9,12,9,4,4,11,12,9,8,6,17,10,9,9,9,13,7,1,1,6,10
87,0,0,0,0,0,0,0,0,34,37,37,34,35,34,36,32,31,33,40,37,34,30,38,33,30,36,34,32,31,38,36,41,30,36,33,31,35,36,36,37,37,33,41,32,32,35,34,34,2,5,14,5,6,6,11,12,6,5,14,14,8,8,10,14,10,14,9,7,7,6,9,16,4,4,5,6,16,7,11,10,11,10,8,11,7,9,8,11,10,1,1,6,10
88,0,0,0,0,0,0,0,0,34,34,28,34,36,38,32,37,36,36,38,41,34,37,40,34,35,34,35,36,31,37,36,29,28,37,33,30,33,34,36,30,37,34,39,33,38,38,30,37,2,10,10,11,6,10,5,10,13,11,10,10,8,11,11,14,12,7,5,14,12,9,12,8,11,9,6,7,13,8,9,14,11,8,10,14,12,10,8,7,4,1,1,6,10
89,0,0,0,0,0,0,0,0,42,33,34,29,38,33,35,35,37,35,35,39,35,33,30,32,37,34,38,34,39,35,32,29,34,36,33,35,35,36,36,38,30,33,34,33,35,35,36,35,2,12,9,11,11,9,10,14,9,9,7,7,6,7,7,9,9,7,4,8,10,7,5,13,11,4,11,8,14,8,11,12,7,9,6,9,8,10,8,8,7,1,1,6,10
90,0,0,0,0,0,0,0,0,34,35,34,37,39,32,28,34,33,31,35,37,39,38,38,36,27,31,35,38,34,33,33,35,39,38,39,37,31,36,33,39,31,34,36,41,35,36,30,38,2,5,10,12,7,3,6,8,3,6,9,14,8,6,7,13,9,12,7,4,9,11,11,8,7,9,8,8,17,15,11,6,7,12,11,7,11,11,4,9,8,1,1,6,10
91,0,0,0,0,0,0,0,0,35,36,33,30,33,35,37,33,33,37,35,42,35,36,37,35,37,33,33,33,33,32,34,32,34,37,36,35,32,31,33,36,30,32,34,33,36,34,34,32,2,9,11,9,6,3,7,12,8,12,10,4,6,8,8,5,11,7,15,7,7,12,12,4,7,7,4,8,10,5,10,9,11,8,7,12,6,8,3,5,10,1,1,6,10
92,0,0,0,0,0,0,0,0,36,42,38,35,35,39,34,39,36,33,33,37,33,37,34,36,36,34,34,32,27,36,38,36,37,32,36,39,34,35,30,35,32,37,35,35,38,33,36,38,2,15,8,3,9,8,5,3,8,5,6,9,5,6,14,7,8,8,6,12,14,11,12,5,12,5,8,9,12,8,6,9,7,6,11,10,11,12,7,10,9,1,1,6,10
93,0,0,0,0,0,0,0,0,29,31,36,40,39,37,34,35,33,34,36,31,35,36,33,33,36,33,36,35,34,34,35,33,39,40,35,33,36,36,38,33,36,42,39,37,38,35,36,30,2,10,3,6,9,4,14,8,10,11,10,12,7,14,10,5,10,7,9,13,7,9,11,11,5,7,10,11,5,7,13,5,5,18,15,14,9,7,13,7,13,1,1,6,10
94,0,0,0,0,0,0,0,0,33,31,35,36,36,31,31,34,35,36,35,32,40,31,31,35,37,36,37,34,31,33,37,38,32,30,36,35,36,36,35,39,33,33,33,33,36,40,34,35,2,7,9,7,14,9,10,5,5,8,9,14,13,6,5,10,7,9,13,8,7,13,5,12,8,6,8,10,18,11,12,9,8,10,5,10,7,13,7,5,10,1,1,6,10
95,0,0,0,0,0,0,0,0,34,32,34,36,29,39,36,34,28,35,33,38,37,38,37,31,32,35,34,33,38,35,32,31,34,37,33,37,33,34,32,37,33,37,34,38,34,31,35,32,2,9,9,12,6,13,9,8,9,4,12,13,9,8,4,12,10,14,16,10,8,14,9,4,8,8,7,5,9,13,6,6,5,8,11,8,4,15,11,7,4,1,1,6,10
96,0,0,0,0,0,0,0,0,36,29,39,34,43,33,41,38,32,33,33,32,35,33,29,34,37,35,41,33,37,35,30,39,37,37,37,39,36,33,33,38,30,41,34,35,30,35,39,32,2,10,12,8,9,11,15,7,7,10,4,7,11,10,8,5,8,8,12,8,12,8,13,4,3,9,8,12,8,9,8,5,11,12,5,5,14,9,9,5,6,1,1,6,10
97,0,0,0,0,0,0,0,0,33,37,33,35,36,35,34,34,32,31,37,34,37,32,37,32,41,33,37,38,32,29,33,35,32,41,43,35,32,37,32,43,35,36,36,37,35,37,29,38,2,9,8,5,6,10,6,8,8,7,10,14,7,11,14,9,10,10,4,16,7,7,6,7,11,10,16,6,11,6,6,11,13,9,7,12,11,7,9,8,6,1,1,6,10
98,0,0,0,0,0,0,0,0,33,32,29,36,37,37,32,38,33,34,34,35,31,36,36,32,32,37,30,30,38,35,33,35,36,36,30,37,39,40,34,36,36,35,34,35,38,36,36,31,2,8,13,6,8,4,6,8,7,5,7,7,12,6,7,9,11,7,6,10,8,12,12,7,5,10,8,8,4,5,6,6,13,10,3,14,7,8,10,11,6,1,1,6,10
99,0,0,0,0,0,0,0,0,32,35,33,35,29,27,36,36,36,35,34,34,38,34,41,35,36,38,38,38,36,36,33,38,35,36,37,32,40,32,38,41,31,40,33,38,28,34,33,30,2,12,5,3,14,3,11,10,9,3,9,4,15,15,9,7,8,15,14,4,7,12,9,10,5,6,8,7,12,11,4,6,12,6,6,9,8,12,8,7,8,1,1,6,10
100,0,0,0,0,0,0,0,0,35,35,38,37,35,36,38,38,28,34,34,35,36,36,32,31,35,38,30,36,35,34,35,38,35,34,33,33,34,39,34,38,34,36,37,34,34,34,33,40,2,10,9,6,14,14,14,13,8,13,9,6,6,7,6,4,11,10,7,7,9,7,12,8,12,6,8,7,11,9,4,10,7,10,10,11,11,6,3,6,7,1,1,6,10
101,0,0,0,0,0,0,0,0,31,33,40,35,32,39,34,33,32,37,34,39,32,35,33,36,33,34,31,32,34,34,35,38,31,35,38,32,35,35,30,33,37,35,38,39,37,32,34,36,2,8,13,12,10,9,6,6,13,8,13,5,10,10,7,8,10,5,10,7,10,6,6,8,7,5,5,13,14,9,11,6,8,10,12,11,8,8,8,8,8,1,1,6,10
102,0,0,0,0,0,0,0,0,34,31,35,30,33,32,31,34,30,38,32,34,38,36,31,38,39,35,31,37,31,36,35,31,37,35,28,37,32,32,31,38,37,34,32,37,41,34,32,36,2,4,7,6,12,11,7,5,8,7,6,6,11,9,9,5,10,11,10,7,5,7,3,14,14,9,9,10,7,7,8,10,12,11,5,12,5,6,4,7,11,1,1,6,10
103,0,0,0,0,0,0,0,0,35,37,37,40,36,35,39,35,31,37,32,32,34,32,33,33,34,42,36,33,34,36,34,37,35,37,33,33,31,37,33,29,35,34,36,36,30,34,33,38,2,10,4,9,12,14,7,11,5,8,6,5,5,6,14,10,9,7,11,8,10,10,10,5,13,10,7,13,4,10,12,11,14,13,6,8,9,10,13,6,12,1,1,6,10
104,0,0,0,0,0,0,0,0,33,35,31,31,36,35,37,37,31,33,32,34,32,35,38,33,35,33,35,38,44,37,39,35,31,36,35,34,35,37,36,31,38,27,35,34,40,35,33,33,2,6,6,7,7,12,8,12,12,6,4,8,13,7,9,11,8,9,10,7,9,8,11,10,5,12,8,7,13,9,9,14,13,6,12,11,5,6,11,5,7,1,1,6,10
105,0,0,0,0,0,0,0,0,32,37,33,30,35,37,28,32,37,32,32,31,31,38,35,38,37,33,33,29,34,38,38,35,34,35,30,33,31,37,31,35,36,34,32,38,37,31,36,33,2,6,7,4,8,6,10,9,8,7,5,8,8,13,10,12,6,10,8,4,8,7,12,11,4,5,6,9,12,7,5,6,7,9,14,4,9,14,5,10,5,1,1,6,10
106,0,0,0,0,0,0,0,0,33,34,36,32,34,38,35,35,33,33,36,34,37,32,35,36,39,34,35,28,42,35,37,37,35,32,35,39,33,36,34,37,36,35,29,38,36,35,38,34,2,4,9,4,10,13,16,7,5,6,6,10,8,5,4,5,11,10,6,12,6,16,5,7,11,12,12,5,12,6,10,7,13,6,15,6,8,15,16,8,5,1,1,6,10
107,0,0,0,0,0,0,0,0,33,36,34,33,35,32,37,37,36,32,31,34,30,32,32,34,35,36,35,35,31,40,33,32,32,30,33,36,39,35,33,38,36,32,31,37,31,37,37,35,2,7,7,8,12,9,9,7,8,8,12,10,4,8,6,11,7,9,6,7,6,12,12,13,8,13,5,3,12,5,4,14,9,5,5,15,7,7,10,6,5,1,1,6,10
108,0,0,0,0,0,0,0,0,39,38,37,39,39,33,32,32,38,38,34,37,35,36,35,32,33,32,37,31,32,34,34,35,34,42,37,28,31,32,38,37,29,32,37,35,38,33,40,35,2,12,7,16,9,9,5,5,6,7,3,12,8,13,8,7,8,11,7,9,7,7,6,4,9,7,7,10,12,10,12,6,6,6,9,13,12,10,14,9,16,1,1,6,10
109,0,0,0,0,0,0,0,0,32,33,35,38,26,30,36,33,34,38,33,37,35,38,36,34,35,37,33,36,35,38,33,34,34,39,31,33,35,33,38,37,37,32,30,27,35,37,33,32,2,8,9,7,9,7,12,14,6,6,14,5,5,5,12,6,13,9,8,11,9,11,9,5,10,6,11,9,7,10,7,7,7,6,7,10,4,9,9,8,5,1,1,6,10
110,0,0,0,0,0,0,0,0,31,36,31,31,39,38,33,33,34,33,38,37,37,35,31,32,38,32,39,35,37,33,36,34,30,39,37,31,33,33,39,30,37,36,32,33,29,39,40,34,2,11,7,9,7,10,8,9,4,9,11,9,13,10,8,5,5,4,11,12,4,11,5,7,15,7,13,13,6,5,9,8,8,9,10,7,5,7,9,9,8,1,1,6,10
111,0,0,0,0,0,0,0,0,37,36,34,34,40,32,32,33,33,34,32,35,34,33,35,30,36,31,36,29,34,35,31,34,37,33,33,29,39,37,37,37,35,32,38,35,38,29,34,40,2,14,4,6,8,12,4,11,11,7,7,10,9,8,6,6,8,11,9,10,12,17,3,7,10,5,6,13,4,8,11,8,12,6,11,13,8,10,14,13,5,1,1,6,10
112,0,0,0,0,0,0,0,0,35,31,37,33,31,33,39,33,33,31,35,34,36,33,31,35,36,37,36,33,32,35,35,36,30,33,36,33,33,36,34,30,35,36,28,36,32,38,34,38,2,7,6,10,14,11,9,7,11,8,6,7,8,6,7,8,6,9,13,12,12,11,7,8,6,8,12,6,12,6,11,9,5,3,3,7,5,7,10,10,9,1,1,6,10
113,0,0,0,0,0,0,0,0,36,38,31,37,31,35,29,34,33,31,30,32,34,35,34,34,39,32,39,31,36,36,33,30,35,33,30,37,33,32,38,37,35,32,35,38,38,32,35,35,2,4,11,8,10,10,5,10,8,9,8,5,8,13,8,9,11,14,11,7,15,7,14,8,7,10,3,6,9,6,11,13,11,7,15,6,10,6,7,12,14,1,1,6,10
114,0,0,0,0,0,0,0,0,36,32,34,35,33,38,34,37,39,34,39,35,39,31,38,32,36,36,31,29,31,36,38,35,40,32,36,35,38,33,36,35,36,32,34,34,33,32,39,31,2,6,7,7,8,12,9,9,10,9,7,11,9,10,7,9,8,11,6,5,6,13,11,9,5,6,9,7,13,11,6,12,14,6,12,10,6,4,7,10,16,1,1,6,10
115,0,0,0,0,0,0,0,0,35,37,36,37,36,38,35,33,32,34,31,33,34,38,32,37,28,40,31,29,36,36,36,33,35,35,37,37,32,40,31,36,33,31,34,34,37,32,30,35,2,11,15,12,7,9,9,7,9,9,3,9,6,12,8,6,7,10,7,4,9,7,7,10,13,9,10,10,15,10,7,8,10,11,12,9,9,5,12,6,7,1,1,6,10
116,0,0,0,0,0,0,0,0,33,32,38,41,34,41,32,35,30,35,34,34,32,34,32,33,42,33,39,35,36,39,39,29,29,32,32,33,30,34,30,31,32,34,37,32,35,36,28,37,2,11,15,10,13,5,8,9,9,11,6,7,6,9,11,8,7,13,9,10,14,11,6,12,9,8,8,12,4,7,7,9,9,12,7,11,13,8,5,8,8,1,1,6,10
117,0,0,0,0,0,0,0,0,35,36,33,34,41,36,32,34,36,38,38,35,38,33,30,33,35,28,39,34,36,31,33,34,39,36,37,38,35,40,35,35,37,35,35,35,37,37,37,38,2,6,7,10,6,8,6,9,7,13,7,7,7,8,8,11,7,11,13,8,6,10,8,5,12,12,10,12,5,10,10,9,8,8,7,11,17,6,13,9,10,1,1,6,10
118,0,0,0,0,0,0,0,0,30,36,32,33,31,35,40,35,35,36,32,35,38,33,32,33,35,33,33,32,34,32,36,39,35,36,39,32,36,39,36,37,33,35,38,35,30,38,37,33,2,4,6,11,9,12,14,8,9,12,13,8,7,10,7,5,6,8,9,13,7,10,6,11,8,12,11,6,12,11,5,6,14,13,8,6,5,10,10,9,10,1,1,6,10
119,0,0,0,0,0,0,0,0,35,33,36,35,33,32,34,35,33,30,42,31,37,35,30,40,35,35,32,35,36,41,34,34,38,37,33,35,31,35,35,35,36,36,29,30,31,34,35,33,2,9,12,6,6,5,4,14,15,13,13,16,10,12,12,3,9,17,3,10,7,13,8,6,14,5,9,11,12,10,7,8,10,4,5,7,5,8,9,5,13,1,1,6,10
120,0,0,0,0,0,0,0,0,34,36,40,29,41,31,28,36,30,34,38,43,32,39,34,31,28,32,40,39,32,37,36,36,35,37,35,32,30,41,35,36,34,34,32,38,38,30,37,35,2,13,8,12,14,6,5,9,10,4,9,13,14,9,11,8,9,9,11,7,10,5,6,12,11,16,5,9,9,5,8,13,14,4,8,7,5,4,8,4,10,1,1,6,10
121,0,0,0,0,0,0,0,0,35,36,33,36,32,38,36,34,38,33,33,33,36,37,31,34,39,35,33,30,33,37,33,33,36,32,34,33,28,36,40,35,38,35,32,30,35,39,32,33,2,9,11,11,8,8,5,6,9,12,8,9,9,8,9,11,4,9,9,14,9,3,9,11,13,9,7,11,7,9,6,14,12,8,9,6,6,7,10,13,6,1,1,6,10
122,0,0,0,0,0,0,0,0,36,36,36,34,35,35,32,34,41,37,39,36,34,35,35,33,30,34,30,35,38,37,32,38,34,29,32,36,39,36,29,33,39,34,33,37,31,34,35,34,2,7,10,12,4,4,10,8,9,8,12,7,9,7,10,9,6,10,9,10,8,11,4,13,10,6,8,11,5,7,10,7,7,10,9,8,10,9,8,9,9,1,1,6,10
123,0,0,0,0,0,0,0,0,35,33,34,38,38,36,33,33,30,33,31,37,34,38,39,32,32,37,29,36,35,36,33,35,34,30,36,34,35,36,31,30,39,35,39,35,34,37,34,37,2,8,4,10,6,3,7,6,5,4,7,7,10,11,13,13,6,8,7,11,12,8,6,7,8,11,8,9,6,4,7,10,10,9,9,6,15,8,14,7,6,1,1,6,10
124,0,0,0,0,0,0,0,0,35,36,34,34,36,34,33,34,36,35,37,32,32,34,33,37,34,39,40,38,36,32,39,33,37,32,37,33,33,36,37,36,34,33,36,39,34,32,34,36,2,7,11,8,7,9,7,4,10,10,9,5,14,4,4,11,11,13,9,8,11,15,5,9,11,10,11,11,7,15,4,8,8,9,6,8,14,11,6,8,8,1,1,6,10
125,0,0,0,0,0,0,0,0,38,30,42,37,37,34,38,37,33,36,34,34,32,37,41,32,39,33,35,39,34,36,35,38,32,39,36,31,31,36,36,36,38,33,30,37,34,39,30,34,2,13,6,6,9,10,9,11,16,11,10,11,5,9,15,12,7,7,11,7,7,10,7,5,9,3,9,13,5,8,10,5,9,10,11,9,12,7,3,7,7,1,1,6,10
126,0,0,0,0,0,0,0,0,37,34,31,35,36,36,37,40,28,37,36,33,34,34,33,35,37,32,34,31,30,31,34,38,34,35,37,36,41,36,31,37,34,33,32,38,37,32,28,32,2,3,8,10,13,11,13,11,11,11,9,8,15,12,3,9,8,8,9,14,10,14,10,8,6,9,12,11,14,7,9,12,10,9,3,13,8,8,9,6,7,1,1,6,10
127,0,0,0,0,0,0,0,0,36,41,36,38,35,35,33,36,36,38,35,32,38,36,37,37,34,31,37,37,31,35,31,37,30,33,32,35,33,37,34,30,36,33,36,33,33,38,36,36,2,9,14,7,11,8,10,7,9,7,12,8,9,13,9,11,6,9,15,14,7,9,13,11,6,10,8,4,11,4,8,11,9,15,7,10,5,9,6,12,10,1,1,6,10
128,0,0,0,0,0,0,0,0,36,35,43,31,34,38,35,32,35,34,36,35,30,36,40,40,36,40,35,34,33,35,37,38,35,36,37,30,39,33,35,36,33,37,41,41,38,38,33,37,2,7,8,10,10,12,9,4,9,9,9,6,13,8,9,12,15,9,12,5,12,9,9,7,8,10,10,5,4,11,8,6,10,9,9,11,12,8,9,6,10,1,1,6,10
129,0,0,0,0,0,0,0,0,32,31,36,30,36,37,35,39,36,33,35,39,27,39,34,36,33,38,38,30,35,35,35,34,37,34,30,37,32,32,37,37,34,38,39,31,34,34,36,35,2,9,11,4,8,3,6,7,7,7,5,16,12,6,12,10,7,13,10,9,5,5,10,11,9,10,6,4,6,11,8,11,7,11,9,7,13,5,9,13,5,1,1,6,10
130,0,0,0,0,0,0,0,0,36,35,33,40,38,36,34,28,36,35,35,36,32,39,39,34,32,33,37,34,37,29,33,41,36,38,31,33,37,29,28,36,32,29,32,37,37,36,32,38,2,7,8,6,13,13,4,5,7,4,9,7,6,10,11,11,9,11,9,6,10,6,9,5,7,9,4,6,5,11,5,6,10,14,8,8,3,16,8,5,9,1,1,6,10
131,0,0,0,0,0,0,0,0,36,35,33,34,36,41,31,39,38,35,36,35,35,37,38,33,35,39,43,34,34,36,32,33,34,34,38,32,33,38,40,31,36,38,33,33,34,32,37,32,2,10,8,13,5,11,7,5,8,6,7,7,15,11,14,8,8,7,6,11,12,7,7,7,9,8,13,10,9,8,8,12,13,10,5,9,11,6,11,8,10,1,1,6,10
132,0,0,0,0,0,0,0,0,34,33,36,37,35,35,34,31,39,35,40,32,37,35,36,33,32,40,32,35,37,37,38,35,37,37,34,32,36,29,31,33,33,36,38,36,32,35,31,35,2,6,11,10,8,4,12,6,8,9,5,8,6,13,12,9,8,5,6,13,6,9,12,12,10,6,7,8,8,4,8,8,8,6,7,12,17,7,10,7,9,1,1,6,10
133,0,0,0,0,0,0,0,0,40,32,29,32,38,33,36,36,39,39,38,34,35,34,36,41,35,28,34,35,36,39,36,36,33,34,33,35,37,33,31,36,40,33,40,37,32,35,33,34,2,6,5,9,12,7,10,5,7,5,5,11,9,7,12,11,6,10,5,10,10,11,3,8,8,4,8,9,12,5,7,14,6,12,7,11,11,9,8,8,3,1,1,6,10
134,0,0,0,0,0,0,0,0,38,30,37,35,33,35,35,39,31,38,37,37,33,40,31,36,36,35,34,33,37,30,37,30,32,36,36,35,36,39,31,36,32,36,35,36,40,31,32,39,2,7,9,10,13,9,9,14,10,12,4,12,7,7,6,9,9,9,8,11,6,10,11,12,7,9,9,8,9,7,8,12,8,11,3,7,7,3,10,7,6,1,1,6,10
135,0,0,0,0,0,0,0,0,33,35,34,36,35,33,29,37,34,39,39,36,34,38,36,37,39,30,32,37,38,36,38,35,34,34,33,37,35,32,36,37,33,31,33,35,33,34,33,30,2,9,11,7,11,8,5,11,6,15,9,11,10,8,10,4,8,6,9,4,6,7,13,10,10,12,3,10,4,7,8,7,10,5,9,4,8,9,4,4,13,1,1,6,10
136,0,0,0,0,0,0,0,0,31,30,32,37,36,36,35,33,36,33,39,33,34,35,38,35,36,33,34,32,30,35,37,35,33,34,34,30,28,35,33,37,33,41,36,33,41,37,37,35,2,6,6,5,4,10,7,10,6,5,7,9,10,9,11,7,9,9,11,9,8,13,7,9,11,10,5,7,10,12,3,3,10,4,16,5,6,13,13,14,11,1,1,6,10
137,0,0,0,0,0,0,0,0,27,34,34,30,38,36,39,33,36,34,35,37,37,34,33,36,36,33,32,38,37,34,38,37,31,37,35,37,37,39,38,34,31,39,34,35,32,32,38,37,2,11,6,11,9,9,14,4,8,12,12,13,10,8,3,11,12,8,4,6,10,8,12,11,10,11,10,5,14,11,7,9,7,12,10,7,8,9,11,11,8,1,1,6,10
138,0,0,0,0,0,0,0,0,37,31,34,38,38,36,37,35,34,30,34,37,29,32,31,30,33,37,34,35,36,29,33,36,37,39,31,40,32,37,30,33,35,31,35,35,35,35,31,34,2,7,16,4,7,8,10,7,9,5,8,8,10,11,11,7,4,10,8,9,10,8,6,10,8,10,10,6,5,4,6,8,14,12,8,9,7,15,8,8,5,1,1,6,10
